,0.6,0.7,0.8,0.9,1.0,1.1,1.2
0.0,0.3935013674228825,0.39414001312699076,0.3940537425773035,0.3922541953478552,0.39327988010655757,0.3934496651669178,0.3930387672213342
0.1,0.38745821414007686,0.388680266986224,0.3900024175391486,0.3924995665645298,0.3937574265314181,0.39393977582623574,0.3934902518204385
0.2,0.38877917537424717,0.3905299024211635,0.39190019181317004,0.39231449969375526,0.3926973179029236,0.3936768998741218,0.39415194146253213
0.3,0.38907311927291105,0.3897835196803051,0.39113417966078673,0.392142220274054,0.39249653836261933,0.39342105799327703,0.39387134996732587
0.4,0.39273153750008044,0.39166890012445565,0.3921870384947324,0.3925980785893428,0.39301853219730953,0.3940641638173215,0.39359802829621415
0.5,0.39252902037773707,0.3920201119757252,0.39202539237951045,0.39240231826973965,0.39279457587361233,0.3937876371662418,0.3942574739992325
0.6,0.3923404782932462,0.3928092449763322,0.3932124155345727,0.3937633972746472,0.3942904483792615,0.3939337677013494,0.3939741344869557
0.7,0.3928441537369918,0.3926000559624784,0.3929778949081121,0.3926940675591903,0.39238657386195713,0.39327132132434367,0.3937000318670183
0.8,0.39263314019028556,0.39314574962054033,0.3935775229980516,0.39415817711407547,0.3937324340488921,0.39389400070677216,0.39435695889456807
0.9,0.3931860574605298,0.39376957678694463,0.39424637076523333,0.3938795217977886,0.3934702500017315,0.39362131808199113,0.39318465169411787
1.0,0.39381731581602897,0.39395846083198377,0.3939642926527042,0.393611278963842,0.3932187953642185,0.3933616639321596,0.39294696437740934
1.1,0.39355292755994875,0.39416964959135836,0.3936926043724352,0.3933527390150149,0.39298002311467994,0.3931151815334798,0.3927228650430965
