,0.6,0.7,0.8,0.9,1.0,1.1,1.2
0.0,0.5461400836444418,0.5258496863075426,0.5429454511046699,0.5638135504546765,0.5663831538479348,0.5674356486750003,0.5759722355857876
0.1,0.5297048281570389,0.5443540087917916,0.5573107085905568,0.5611112483809122,0.5643722699413953,0.5653220741094941,0.57388129900052
0.2,0.5275679398202426,0.5414226287742584,0.5545028219834109,0.5621889376221597,0.5691335833306175,0.5661049746616377,0.5712065723062117
0.3,0.5271204749028038,0.5423845051869901,0.5552458867725711,0.563109935174306,0.5700126095661333,0.5668643533942064,0.5718816530541125
0.4,0.5176934850602074,0.539369129919906,0.5519990174942492,0.5598153690885459,0.5668837269972176,0.5639918172191732,0.5725233853075267
0.5,0.5186688761760475,0.5381959907605679,0.552928981250637,0.5606825560422969,0.5676901759276672,0.5646742071381193,0.5697476193984969
0.6,0.5194888619926126,0.5328090213256611,0.5455432539604018,0.5536535880873711,0.560934946695131,0.5615619917647291,0.5704148043387127
0.7,0.5163253621468052,0.5336255180161946,0.546335780867557,0.5583086261561763,0.5693301647586484,0.5661045546800849,0.5710809913267973
0.8,0.5170811109083636,0.53045160806404,0.5432040022949366,0.5513644916177187,0.562360945840457,0.5631534836765311,0.5681484061100733
0.9,0.513994387119531,0.5273823371412322,0.5401663911900422,0.5520766412185844,0.563099482497454,0.5637804104936862,0.5723575041386878
1.0,0.5110235162788523,0.5240912650523422,0.5408558818408804,0.5528029326005457,0.5638098497447837,0.5644246188239654,0.5730147898181918
1.1,0.5116351559576194,0.5250460790068403,0.5415520084586386,0.5534825103882312,0.5645153496950773,0.565086355994696,0.573677946058836
