,Q,Q_unit,kA,kA_unit,KDTA,KDTA_unit,DTM,DTM_unit,DT_log,DT_log_unit,DTU,DTU_unit,DTL,DTL_unit,DTN_min,DTN_min_unit,pr1,pr1_unit,pr2,pr2_unit,dp1,dp1_unit,dp2,dp2_unit,hf1,hf1_unit,hf2,hf2_unit,fA,fA_unit,exm1,exm1_unit,exm2,exm2_unit,zeta1,zeta1_unit,zeta2,zeta2_unit,eff_cold,eff_cold_unit,eff_hot,eff_hot_unit,eff_max,eff_max_unit
heatexchanger_a,-222003606.03018513,W,2524642.6987695894,W/K,2425681.3426595624,W/K,,C,87.9346634430214,C,367.95731968878215,C,5.999999999998863,C,5.999999999998863,C,0.9777777777777777,-,0.9999428571428571,-,0.02,bar,0.002,bar,50.0,W/m^2*K,500.0,W/m^2*K,53364.98953851037,m^2,0.61,-,0.784,-,0.005494277223057812,(Pa*s)/(m^3*s),0.15930239631958995,(Pa*s)/(m^3*s),,-,0.9877835208487649,-,0.9877835208487649,-
heatexchanger_b,-245558366.39999962,W,40273865.52989639,W/K,41230655.410526946,W/K,,C,6.097213743183279,C,5.275601045914527,C,7.0,C,5.275601045914527,C,0.7,-,1.0,-,6.0,bar,0.0,bar,50.0,W/m^2*K,500.0,W/m^2*K,907074.4190315928,m^2,0.61,-,0.784,-,376.6026878321589,(Pa*s)/(m^3*s),0.0,(Pa*s)/(m^3*s),0.9481302032646542,-,0.931427442839594,-,0.9481302032646542,-
heatexchanger_c,-2311088.0,W,851514.5357699442,W/K,829271.9709318868,W/K,,C,2.714091072926079,C,9.0,C,0.37508458401794087,C,0.37508458401794087,C,1.0,-,1.0,-,0.0,bar,0.0,bar,50.0,W/m^2*K,500.0,W/m^2*K,18243.98336050151,m^2,0.61,-,0.784,-,0.0,(Pa*s)/(m^3*s),0.0,(Pa*s)/(m^3*s),0.8974519537562201,-,0.9957336171099707,-,0.9957336171099707,-
heatexchanger_d,-11925428.947782977,W,288902.80453811033,W/K,268388.86779653915,W/K,,C,41.27834261370019,C,21.999999999999886,C,69.45523112928765,C,21.999999999999886,C,0.92,-,0.9950248756218906,-,1.6,bar,0.5,bar,50.0,W/m^2*K,500.0,W/m^2*K,5904.555091523861,m^2,0.61,-,0.784,-,769.1169412316316,(Pa*s)/(m^3*s),1625.2878080215849,(Pa*s)/(m^3*s),0.794439651611319,-,0.1584662926607332,-,0.794439651611319,-
heatexchanger_e,-13920575.834889023,W,499639.10855677736,W/K,520742.4830942205,W/K,,C,27.861261451488506,C,10.500000000062755,C,58.2243420600081,C,10.500000000062755,C,0.9130434782608695,-,0.995049504950495,-,1.6,bar,0.5,bar,50.0,W/m^2*K,500.0,W/m^2*K,11456.334628072851,m^2,0.61,-,0.784,-,840.928525234307,(Pa*s)/(m^3*s),25724.73620114924,(Pa*s)/(m^3*s),0.19206902493868624,-,0.20768026750151083,-,0.20768026750151083,-
heatexchanger_f,-17249766.166463953,W,589651.0818216059,W/K,373927.33859913336,W/K,,C,29.254192349099647,C,22.999999999999318,C,36.550805136568044,C,22.999999999999318,C,0.92,-,0.9705882352941176,-,1.6,bar,0.5,bar,50.0,W/m^2*K,500.0,W/m^2*K,8226.401449180934,m^2,0.61,-,0.784,-,54262.09143444284,(Pa*s)/(m^3*s),376.0520359720599,(Pa*s)/(m^3*s),0.9103434241103853,-,0.8071826603112702,-,0.9103434241103853,-
