,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
hot_side---pressure (bar),0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
hot_side---enthalpy (kJ / kg),660.2358470374345,658.9860476986767,657.7082124143457,656.4014599292292,655.0648777089473,653.6975207576363,652.2984103952333,650.8665329938046,649.4008386725235,647.9002399510616,646.3636103612366,644.7897830172409,643.1775491446336,641.5256565688715,639.8328081643473,638.0976602653025,636.318821040404,634.494848833266,632.6242504717461,630.7054795494635,630.7054214365348,628.6840580592218,626.6080567467252,624.4755303111021,622.2845232914841,620.0330099465596,617.7188922736586,615.3399980687437,612.8940790432938,610.3788090157269,607.7917821965628,605.1305115878465,602.3924275182648,599.5748763356453,596.6751192778138,593.6903315406812,590.6176015584408,587.4539305042484,584.1962320101042,580.8413320912357
hot_side---temperature (C),266.65875755345076,265.50254928745085,264.3200973863685,263.1105659949561,261.8730890119534,260.6067689125341,259.31067552868615,257.9838447858539,256.625277395435,255.23393750253229,253.80875128846492,252.34860552797147,250.85234610090345,249.31877645873794,247.74665604642166,246.13469868040966,244.48157088416338,242.78589018282344,241.04622335929207,239.26108467454196,239.26103059859634,237.37971126304564,235.4467585327821,233.46035411512327,231.418611869899,229.3195756664408,227.1612172515416,224.94143414169224,222.65804755462727,220.30880039692693,217.89135532609578,215.4032929070055,212.84210988373638,210.20521758841545,207.48994050834972,204.69351503120015,201.81308838465975,198.84571778148575,195.78836977220845,192.63791979577672
hot_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot_side---differ number (),3.4656830380380557,3.4660599153760705,3.4664447891316374,3.466837893486842,3.4672394527160675,3.4676497082070035,3.4680689076522406,3.46849729694297,3.468935133679487,3.469382684469089,3.469840215919076,3.470308010849351,3.470786343973516,3.4712755098205794,3.4717758011181497,3.4722875205015384,3.4728109724074576,3.473346466676822,3.4738943266610516,3.4744548649031604,3.4744548847185674,3.4750438008757016,3.4756468963078193,3.476264538050307,3.476897087734347,3.4775449250051302,3.4782084087917386,3.478887915136562,3.4795838074721837,3.480296442926286,3.48102617952725,3.481773356839102,3.482538307220265,3.483321347717255,3.484122774660482,3.4849428659159987,3.4857818700770964,3.486640002861505,3.4875174480120927,3.4884143433360095
cold_side---pressure (bar),48.2,48.205263157894734,48.21052631578947,48.215789473684204,48.22105263157895,48.22631578947368,48.23157894736842,48.23684210526316,48.242105263157896,48.24736842105263,48.25263157894737,48.257894736842104,48.26315789473684,48.26842105263158,48.27368421052632,48.27894736842105,48.284210526315796,48.28947368421053,48.294736842105266,48.3,48.3,48.305263157894736,48.310526315789474,48.315789473684205,48.32105263157895,48.32631578947368,48.33157894736842,48.33684210526315,48.3421052631579,48.34736842105263,48.352631578947374,48.357894736842105,48.363157894736844,48.368421052631575,48.37368421052632,48.37894736842105,48.38421052631579,48.38947368421053,48.39473684210527,48.4
cold_side---enthalpy (kJ / kg),1021.9826220255617,1013.3570826443474,1004.5380520800828,995.5194483151972,986.294973457712,976.8581055814388,967.202090287362,957.3199319823577,947.204384872532,936.8479436695515,926.2428340088683,915.3810025821052,904.2541069848294,892.8535052850914,881.1702453194057,869.1950537255949,856.9183247248726,844.3301086688884,831.4201003712657,818.177627247438,818.1772261787701,804.2267071841864,789.8991023270813,775.1813871055081,760.0600658292321,744.5211577647747,728.5501834640435,712.132151375283,695.2515448466784,677.892309644385,660.0378421175125,641.6709781516803,622.7739830590693,603.3285425546545,583.3157549633752,562.7161247885081,541.5095577439164,519.6753573079749,497.1922227903212,474.03824880998906
cold_side---temperature (C),236.68618005829427,234.85761621865458,232.9816745591698,231.0567690903526,229.08125522250145,227.05342761929734,224.9715179959718,222.83369286428484,220.63805122771015,218.38262222806526,216.06536275475509,213.68415501300325,211.23680406523425,208.72103535048507,206.13449219188527,203.4747333033357,200.73923030828104,197.92536528552228,195.0304283591674,192.0516153523035,192.05152499596613,188.903553056235,185.66027818410544,182.31829324980544,178.87407479788357,175.3239812382924,171.664251352299,167.8910031657378,164.00023324497613,159.98781647207636,155.8495063549522,151.58093592399098,147.177619258091,142.63495366783195,137.94822253994965,133.11259881250282,128.12314900132327,122.97483763266484,117.66253185277827,112.18100588291605
cold_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_side---differ number (),4.314329206940622,4.322206076203787,4.330094488985328,4.337992888122425,4.34589961388465,4.353812670865758,4.361730191091989,4.369649656994715,4.377568784113515,4.385484750285037,4.393394658751305,4.40129541383534,4.409183431886985,4.417055095066877,4.424906254048945,4.432732588561098,4.440529511033839,4.448291656870312,4.456013667689883,4.463689448489985,4.463689591463018,4.471514145028476,4.479277232622103,4.486970869510806,4.4945865425828915,4.502114538996432,4.509545002936465,4.516867158587644,4.524069285269355,4.531138987841243,4.538063380081667,4.544828198876509,4.551418982192654,4.557819574077352,4.564014921956696,4.569987626634168,4.575721445129957,4.581198720274463,4.586403230844639,4.591319004266191
