,Q,Q_unit,kA,kA_unit,KDTA,KDTA_unit,DTM,DTM_unit,DT_log,DT_log_unit,DTU,DTU_unit,DTL,DTL_unit,DTN_min,DTN_min_unit,pr1,pr1_unit,pr2,pr2_unit,dp1,dp1_unit,dp2,dp2_unit,hf1,hf1_unit,hf2,hf2_unit,fA,fA_unit,exm1,exm1_unit,exm2,exm2_unit,zeta1,zeta1_unit,zeta2,zeta2_unit,eff_cold,eff_cold_unit,eff_hot,eff_hot_unit,eff_max,eff_max_unit,DTU_sh,DTU_sh_unit,supercooling_dT,supercooling_dT_unit
condenser,-855324494.3350112,W,77763319.04290359,W/K,77710690.87777965,W/K,,C,10.999073918940002,C,4.999999999649106,C,20.54213272410618,C,4.999999999649106,C,1.0,-,0.9833333333333333,-,0.0,bar,0.05,bar,50.0,W/m^2*K,500.0,W/m^2*K,155421.3817555593,m^2,0.61,-,0.784,-,0.0,(Pa*s)/(m^3*s),0.03552842660586348,(Pa*s)/(m^3*s),0.7567358208845656,-,0.9549878944342163,-,0.9549878944342163,-,4.999999999649106,C,0.0,C
