,Q,Q_unit,kA,kA_unit,KDTA,KDTA_unit,DTM,DTM_unit,DT_log,DT_log_unit,DTU,DTU_unit,DTL,DTL_unit,DTN_min,DTN_min_unit,pr1,pr1_unit,pr2,pr2_unit,dp1,dp1_unit,dp2,dp2_unit,hf1,hf1_unit,hf2,hf2_unit,fA,fA_unit,exm1,exm1_unit,exm2,exm2_unit,zeta1,zeta1_unit,zeta2,zeta2_unit,eff_cold,eff_cold_unit,eff_hot,eff_hot_unit,eff_max,eff_max_unit
extract_heat_exchanger2_turbine3,-19241.162371333055,W,2752.12360578396,W/K,2742.6057909889632,W/K,,C,6.9913874256574635,C,24.36398579155167,C,0.842630310761308,C,0.842630310761308,C,1.0,-,0.9728012466830386,-,0.0,bar,0.04745910681087553,bar,50.0,W/m^2*K,500.0,W/m^2*K,60.337327401757186,m^2,0.61,-,0.784,-,0.0,(Pa*s)/(m^3*s),42669.65248691388,(Pa*s)/(m^3*s),0.015970466437932235,-,0.9660326259015605,-,0.9660326259015605,-
extract_heat_exchanger2_turbine4,-40864.7344063479,W,3931.3164653987433,W/K,3921.1475032075055,W/K,,C,10.394669257999585,C,31.463110061786608,C,1.8160745573802046,C,1.8160745573802046,C,1.0,-,0.9744354749280568,-,0.0,bar,0.05112905014388642,bar,50.0,W/m^2*K,500.0,W/m^2*K,86.26524507056511,m^2,0.61,-,0.784,-,0.0,(Pa*s)/(m^3*s),47913.18574333895,(Pa*s)/(m^3*s),0.026468073232105267,-,0.9439018308118576,-,0.9439018308118576,-
main_heat_exchanger1,-9959763.5134963,W,168181.2435589462,W/K,150697.98330437593,W/K,,C,59.22041782266571,C,5.001294337464401,C,232.3120417596033,C,5.001294337464401,C,1.0,-,0.995850622406639,-,0.0,bar,0.2,bar,50.0,W/m^2*K,500.0,W/m^2*K,3315.3556326962703,m^2,0.61,-,0.784,-,0.0,(Pa*s)/(m^3*s),3010.926125740208,(Pa*s)/(m^3*s),0.9867286738705325,-,0.32192234054920127,-,0.9867286738705325,-
main_heat_exchanger2,-6460084.94608405,W,126354.82250882947,W/K,128928.18272894844,W/K,,C,51.126540466096024,C,29.972577495156486,C,80.4569139128613,C,29.972577495156486,C,1.0,-,0.9958677685950413,-,0.0,bar,0.2,bar,50.0,W/m^2*K,500.0,W/m^2*K,2836.4200200368655,m^2,0.61,-,0.784,-,0.0,(Pa*s)/(m^3*s),156339.9064138111,(Pa*s)/(m^3*s),0.23390853687554347,-,0.4827906509266566,-,0.4827906509266566,-
main_heat_exchanger3,-138027.07159596457,W,5175.932464783241,W/K,5202.47704455191,W/K,,C,26.66709284464068,C,7.053227103922723,C,67.14339566592554,C,7.053227103922723,C,1.0,-,0.9782608695652174,-,0.0,bar,0.2,bar,50.0,W/m^2*K,500.0,W/m^2*K,114.454494980142,m^2,0.61,-,0.784,-,0.0,(Pa*s)/(m^3*s),83645569.32244529,(Pa*s)/(m^3*s),0.11426604397724721,-,0.023369227880807374,-,0.11426604397724721,-
