,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
hot_side---pressure (bar),3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44
hot_side---enthalpy (kJ / kg),581.6628266824217,571.8427972379412,562.5769975873104,553.8347749535136,545.5870851921978,537.8064210821761,530.4667417797361,523.5434038097371,517.0130938775114,510.8537637120201,505.0445670907127,499.565799147377,494.3988380242283,489.5260888971746,484.93093037709326,480.59766326917577,476.51146165596685,472.65832625688114,469.0250400071669,465.5991257918715,465.59907883145553,462.54327309945313,459.65258912990674,456.9181382807976,454.33150645491565,451.8847292355156,449.57026826603084,447.3809888193802,445.31013850364155,443.3513270523239,441.4985071489863,439.7459562376091,438.08825927180453,436.52029235766673,435.0372072468146,433.6344166378997,432.30758024658763,431.05259160570347,429.8655655589101,428.7428264129188
hot_side---temperature (C),138.25084330433617,135.95435706738908,133.7850278705763,131.7361618264925,129.801366675711,127.97454628156652,126.24989368379721,124.62188306354807,123.08526091075629,121.63503663109447,120.26647278648284,118.97507512682824,117.75658254011029,116.60695702304366,115.52237375357981,114.49921132916018,113.53404222038671,112.62362347793629,111.76488772073458,110.95493442548229,110.95492332160256,110.23228478762377,109.54853484255949,108.90159857695716,108.28950963564199,107.71040480853168,107.16251885511429,106.64417955759177,106.15380299708761,105.6898890466004,105.25101707404224,104.83584184829033,104.44308964103362,104.07155451712055,103.72009480600036,103.38762974694265,103.07313630079437,102.77564612108853,102.49424267756285,102.22805852519286
hot_side---vapor mass fraction (-),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot_side---differ number (),3.1378590806705615,4.2784131310262445,4.2808770178358415,4.2831322988074945,4.285199378176378,4.28709577651931,4.288837957256208,4.290439895890614,4.291914267235645,4.293273048712952,4.294526493637509,4.295683991887243,4.296753715672445,4.297743339066641,4.298659454079625,4.299508218235235,4.300295667290545,4.301026431149996,4.301705112043766,4.302336328806591,4.302336425666517,4.302891956083516,4.3034111169821845,4.303896493138821,4.304350340005978,4.304775341987307,4.305173671512565,4.305546576691079,4.30589630744055,4.306224250241624,4.30653172238929,4.306820738569999,4.307091758176541,4.307346361409415,4.307585597123245,4.30781059996287,4.3080222472024765,4.308221330326026,4.308408195261823,4.308584474791472
cold_side---pressure (bar),3.999429266258809,4.00074604289049,4.0020628195221715,4.003379596153853,4.004696372785534,4.006013149417215,4.007329926048897,4.008646702680577,4.009963479312259,4.01128025594394,4.012597032575622,4.013913809207303,4.015230585838984,4.016547362470665,4.017864139102347,4.019180915734028,4.020497692365709,4.02181446899739,4.023131245629072,4.024448022260753,4.024448022260753,4.0257647988924345,4.027081575524116,4.028398352155797,4.029715128787478,4.03103190541916,4.032348682050841,4.033665458682522,4.034982235314203,4.036299011945885,4.0376157885775665,4.038932565209247,4.040249341840928,4.04156611847261,4.042882895104292,4.0441996717359725,4.045516448367653,4.046833224999335,4.048150001631017,4.049466778262698
cold_side---enthalpy (kJ / kg),419.0821387732437,418.51943249451546,417.9884846322584,417.48753872431695,417.0149304862323,416.5690837021531,416.14850618243327,415.7517858092916,415.3775866868063,415.02464540730426,414.69176744276683,414.37782366705414,414.08174701245974,413.8025292622521,413.5392179793664,413.29091357021804,413.05676648166786,412.8359745284346,412.6277803476849,412.4314689771101,412.4314662861857,412.2563628324035,412.09072116822324,411.93403195762903,411.785813056921,411.645608089941,411.51298509458604,411.38753523748676,411.26887159380215,411.15662798916395,411.05045790089133,410.9500334156901,410.8550442411503,410.7651967684506,410.6802131837798,410.5998306260858,410.5238003888592,410.4518871637562,410.38386832396344,410.3195332452964
cold_side---temperature (C),99.92685829196859,99.79332833055958,99.66732882633175,99.54844379709448,99.43627903268612,99.33046113165943,99.23063655245272,99.13647068432147,99.04764694197263,98.96386588689512,98.88484437755255,98.81031474982848,98.74002402875101,98.6737331718636,98.6112163443974,98.55226022606064,98.49666334896358,98.44423546622812,98.39479695034129,98.34817822062678,98.34817758191895,98.30659212691688,98.26725205713416,98.23003654643651,98.19483121455744,98.16152778987919,98.13002378901268,98.1002222124863,98.07203125577837,98.04536403506444,98.02013832692825,97.99627632144956,97.97370438799373,97.95235285310918,97.93215578996143,97.9130508186928,97.8949789172554,97.87788424207815,97.8617139581944,97.84641807828433
cold_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_side---differ number (),2.1323754676701703,2.1323803133617867,2.132384852996368,2.132389142076485,2.13239318044356,2.132396973647849,2.1324005469033778,2.132403909407715,2.1324070809832074,2.132410080817887,2.1324128897237222,2.132415550992718,2.1324180492427334,2.132420386218135,2.1324226052109285,2.1324247116127917,2.1324266578500928,2.132428520833537,2.132430264724322,2.13243191108916,2.1324319144193145,2.1324333800043496,2.132434775656145,2.1324360825038267,2.1324373328974646,2.1324385101862875,2.132439613577401,2.1324406597215773,2.1324416532176005,2.132442596444152,2.1324434868639717,2.1324443403349367,2.132445130215813,2.132445871254427,2.132446589457697,2.132447262148859,2.132447899159797,2.1324485150797576,2.1324490651895265,2.132449619263765
