,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
hot_side---pressure (bar),0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251
hot_side---enthalpy (kJ / kg),272.33418492664225,267.1282676063303,262.1408810381976,257.362887380307,252.7855267730861,248.40040218809037,244.19946482427332,240.17500004010887,236.31961380877573,232.62621968293877,229.08802625503287,225.69852509865956,222.45147917640878,219.34091169936823,216.36109542360612,213.5065423689214,210.77199394538334,208.1524114733955,205.64296708320077,203.23903498010793,203.23902081495103,201.02909540070553,198.90834900731747,196.87318547576928,194.92015335034426,193.04594009030455,191.2473665094069,189.52138143466848,187.86505657610098,186.27558159943112,184.75025939401164,183.2865015284668,181.88182388686,180.5338424784072,179.24026941399254,177.99890904305354,176.80765424454648,175.66448286600158,174.5674543048476,173.51470622646144
hot_side---temperature (C),65.052090697425,63.80879809690532,62.61752486827197,61.47611549097587,60.38250129463006,59.33469726339496,58.33079891712771,57.36897927411928,56.44748589817692,55.56463803252689,54.71882382151074,53.90849762079523,53.13217739579619,52.38844220782562,51.67592978707319,50.993334190929204,50.33940354615595,49.712937873314104,49.112786991207884,48.53784849956406,48.537845111681065,48.00928842089894,47.502045418972386,47.01525837298476,46.54810387237933,46.09979147677831,45.669562414710015,45.25668833169294,44.86047008593141,44.48023659017292,44.115343697844594,43.76517313234808,43.42913145766636,43.10664908871661,42.79717934060238,42.50019751452476,42.21520001975324,41.94170352981064,41.67924417196497,41.42737674837565
hot_side---vapor mass fraction (-),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot_side---differ number (),2.9553262484204827,3.910937393523575,3.911200189309363,3.911443014925803,3.9116685764195287,3.9118758982493578,3.91206828224698,3.912245846659811,3.912409557933077,3.91256118068206,3.9127023567266495,3.912832103703699,3.912952420449334,3.913063209182037,3.913166063967934,3.913260877929553,3.91334844923695,3.9134293190994525,3.91350391275296,3.9135729737917977,3.913573194368708,3.9136345761474822,3.913691239399565,3.913743013575801,3.913791681483381,3.9138369247638787,3.9138785228403843,3.913916739495594,3.9139522955839467,3.9139853116268473,3.9140152509629473,3.9140429367761786,3.914068325860757,3.9140917297531415,3.9141142013101318,3.9141341214517262,3.9141530387642742,3.914169452415191,3.9141854590221183,3.91419930079174
cold_side---pressure (bar),3.9,3.901315789473684,3.9026315789473687,3.903947368421053,3.905263157894737,3.9065789473684207,3.907894736842105,3.9092105263157895,3.9105263157894736,3.911842105263158,3.913157894736842,3.9144736842105265,3.9157894736842107,3.917105263157895,3.918421052631579,3.9197368421052627,3.9210526315789473,3.9223684210526315,3.9236842105263157,3.925,3.925,3.9263157894736844,3.9276315789473686,3.9289473684210527,3.930263157894737,3.9315789473684206,3.932894736842105,3.9342105263157894,3.9355263157894735,3.9368421052631577,3.9381578947368423,3.9394736842105265,3.9407894736842106,3.942105263157895,3.9434210526315794,3.944736842105263,3.9460526315789473,3.9473684210526314,3.9486842105263156,3.95
cold_side---enthalpy (kJ / kg),169.23735647355213,168.37921940587492,167.55710468110755,166.7695060285195,166.01497948353273,165.29214089021022,164.59966349399497,163.93627562277806,163.30075845418787,162.69194386688054,162.1087123735083,161.54999113299417,161.01475203969127,160.50200988699808,160.01082060300342,159.54027955573815,159.0895199256456,158.6577111429207,158.24405738739554,157.84779614870962,157.84779381374247,157.4835124012493,157.13393114988975,156.7984572731933,156.47652183740516,156.16757880734647,155.87110412983068,155.58659485322124,155.3135682817645,155.0515611633833,154.80012890964494,154.55884484667544,154.32729949583072,154.10509988297486,153.89186887525372,153.687244544304,153.4908795548604,153.3024405777738,153.12160772648096,152.94807401601187
cold_side---temperature (C),40.32671989322199,40.121333495835984,39.92456652440069,39.7360586759155,39.55546453712924,39.38245298929951,39.21670663435583,39.05792124190697,38.905805216641966,38.76007908560803,38.620475004940715,38.48673628534715,38.35861693580915,38.23588122512382,38.11830326043423,38.00566658233652,37.897763776085526,37.794396098168704,37.695373117732004,37.60051237260228,37.600511813788955,37.513304340694845,37.429614811285774,37.34930137278684,37.27222787925837,37.198263663451485,37.127283317647255,37.05916648306123,36.993797647528766,36.931065951440985,36.870865000933236,36.81309268881989,36.75765102258703,36.70444595899613,36.653387245558974,36.60438826812077,36.557365904629705,36.5122403846716,36.468935154665985,36.42737674838537
cold_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_side---differ number (),2.3156111801592463,2.315612774360305,2.3156142444888146,2.315615671510548,2.3156169710861576,2.315618012395949,2.31561918302607,2.315620036540251,2.3156211209568185,2.315621857895281,2.315622593709219,2.3156232785447077,2.315623727230028,2.3156245001532785,2.315625014061026,2.3156254732419095,2.3156258315904195,2.3156262776518486,2.3156266378745665,2.31562694599431,2.31562687777315,2.315627301718929,2.3156275573608576,2.3156277597752877,2.315628050652321,2.3156281957159957,2.315628355023649,2.3156285574380795,2.315628720494148,2.3156288168284234,2.315628967889563,2.3156291965429006,2.315629316492193,2.315629410202577,2.3156294656791245,2.3156295027884366,2.3156294731759552,2.315629649351478,2.3156296879601563,2.3156299372297786
