,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
hot_side---pressure (bar),2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
hot_side---enthalpy (kJ / kg),2795.4943876421275,2633.2740774018603,2607.757095985705,2581.2583759802146,2553.740044438117,2525.162759644429,2495.485653606357,2464.666272254957,2432.66051326524,2399.4225613981707,2364.90482126285,2329.0578473941323,2291.8302715361147,2253.168727016944,2213.0177700965883,2171.31979816354,2128.014964651854,2083.0410905442204,2036.3335723216587,1987.8252862145564,1987.824742496059,1935.4249989550606,1880.922852864921,1824.2335121082547,1765.2687332712676,1703.9366791358866,1640.1417701857454,1573.7845298736784,1504.7614233878214,1432.964689644011,1358.2821662207152,1280.5971069427515,1199.7879918085373,1115.7283289450188,1028.2864482621533,937.325286468482,842.7021630964266,744.268547175443,641.8698141779648,535.3449928526653
hot_side---temperature (C),164.48422530476205,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802,127.41140647378802
hot_side---vapor mass fraction (-),,0.961847796225017,0.9501489010992472,0.937999903486422,0.9253834395913881,0.9122814722258852,0.8986752644416075,0.8845453521141695,0.869871515435184,0.8546327492681934,0.8388072323218184,0.8223722950921025,0.8053043865238162,0.787579039338208,0.7691708339729308,0.7500533610772854,0.73019918250382,0.7095797907347106,0.6881655666790085,0.665925735774145,0.6659254864928693,0.6419015200876867,0.6169136549151137,0.5909230159188652,0.5638891457099305,0.5357699392302961,0.5065215756721664,0.47609844753699865,0.4444530867138076,0.4115360874519008,0.3772960260979415,0.34167937746266336,0.30463042767729004,0.26609118339484233,0.22600127718590202,0.18429786897365066,0.14091554334709294,0.09578620258655797,0.04883895522951853,-4.62918985160524e-17
hot_side---differ number (),72.59065767920663,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,19.210572019501065
cold_side---pressure (bar),6.0,6.001315789473685,6.002631578947368,6.003947368421053,6.0052631578947375,6.006578947368421,6.007894736842106,6.00921052631579,6.010526315789474,6.011842105263159,6.013157894736842,6.014473684210526,6.01578947368421,6.0171052631578945,6.018421052631578,6.019736842105263,6.021052631578947,6.022368421052631,6.023684210526316,6.025,6.025,6.026315789473684,6.027631578947369,6.028947368421052,6.030263157894737,6.031578947368422,6.032894736842105,6.03421052631579,6.0355263157894745,6.036842105263158,6.038157894736842,6.039473684210526,6.04078947368421,6.042105263157894,6.043421052631579,6.044736842105263,6.046052631578947,6.0473684210526315,6.048684210526316,6.05
cold_side---enthalpy (kJ / kg),514.3290299698072,507.46047701057586,506.3800652054388,505.2580857107629,504.09293495210244,502.88294716607396,501.62639196532683,500.32147180662844,498.9663193581116,497.5589947615971,496.0974827856843,494.5796898651752,493.0034410221921,491.3664766641392,489.6664492534974,487.9009198441991,486.0673544791399,484.1631204431394,482.1854823654489,480.13159816565485,480.1315751441275,477.9129231576506,475.60525356771194,473.204976200258,470.7083547502599,468.1115007478026,465.4103672707159,462.6007423930615,459.67824235834587,456.63830446592794,453.4761796586077,450.1869247989578,446.7653946214734,443.2062333471666,439.5038659467129,435.6524890378186,431.6460614019312,427.4782941049724,423.14264020621187,418.6322840389615
cold_side---temperature (C),122.4114064737903,120.79342297563613,120.53880313335316,120.27436071307841,119.99971478102083,119.7144694877964,119.41821347496091,119.11051925733722,118.79094258030551,118.45902175071012,118.11427694060359,117.75620946257027,117.3843010153443,116.99801289872778,116.59678519634315,116.18003592503231,115.747160149423,115.29752906033974,114.83048901553462,114.34536054126733,114.3453551033507,113.8212159882408,113.27594516839838,112.70868299995266,112.11853436830074,111.50456719856203,110.86581090303446,110.20125476320499,109.5098462435729,108.79048923485004,108.04204222356378,107.26331638547452,106.45307359982593,105.61002438167378,104.73282572911597,103.82007888273847,102.87032699393279,101.88205269936157,100.85367559814739,99.78354962908782
cold_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_side---differ number (),3.460858845361363,3.461811080881828,3.461958694613804,3.4621114074727846,3.46226942398807,3.462432737106925,3.462601218116946,3.462775829716385,3.462955977712365,3.4631419636092833,3.4633342511244303,3.4635327944150314,3.463737667534799,3.4639491949095174,3.464167492909305,3.4643928295380704,3.464624920923253,3.464864396521401,3.4651109618808524,3.465365172404444,3.465365258800441,3.465637489060544,3.4659181632069647,3.4662072424496624,3.4665050794253593,3.4668116282912824,3.4671271447090546,3.4674516939164697,3.4677853323354038,3.4681281322563846,3.468480407526094,3.4688413276850527,3.469212000012568,3.469592100082855,3.4699812047318472,3.4703791429307342,3.4707859922595956,3.471202480913262,3.4716272071607626,3.4720602291871563
