,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
hot_side---pressure (bar),1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
hot_side---enthalpy (kJ / kg),1483.3405665554935,1471.958104728674,1460.108607361035,1447.7728859751726,1434.9309615324337,1421.5620316938732,1407.6444367135446,1393.1556239057152,1378.0721106260019,1362.3694457029223,1346.022169254701,1329.0037708221237,1311.28664574657,1292.8420497182142,1273.6400514168367,1253.6494831640052,1232.837889502292,1211.1714736130687,1188.6150414812648,1165.1319437108934,1165.1317252849865,1139.6361641215456,1113.0479611541953,1085.3201534931488,1056.4037491104637,1026.247638430343,994.7985020270289,962.0007142583991,927.7962426558029,892.1245428832287,854.922449071192,816.1240593221588,775.6606161765933,733.460381819791,689.4485078007644,643.5468990256919,595.6740717789845,545.7450055156036,493.6709881588631,439.35945462804165
hot_side---temperature (C),104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663,104.78354962909663
hot_side---vapor mass fraction (-),0.46529567204469185,0.4602225819621952,0.4549413371407366,0.4494433853992593,0.4437198222086385,0.43776137610010046,0.4315583934640815,0.42510082271349364,0.41837819778465596,0.4113796209475833,0.40409374489659583,0.39650875409040126,0.38861234531006467,0.3803917074014326,0.37183350016744826,0.36292383237414544,0.35364823883273583,0.34399165651836483,0.3339383996847034,0.32347213393150126,0.32347203658047835,0.312108828826846,0.3002586376434889,0.2879005319722542,0.2750126763811536,0.2615722916607298,0.2475556136855998,0.23293785046456922,0.217693137299328,0.20179448996842705,0.18521375584979652,0.1679215628912492,0.14988726633496594,0.13107889309798312,0.11146308370673777,0.09100503167982131,0.06966842024888184,0.04741535630341251,0.024206301440976193,0.0
hot_side---differ number (),2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.246141295938692
cold_side---pressure (bar),6.05,6.051315789473684,6.052631578947368,6.053947368421053,6.055263157894737,6.056578947368421,6.057894736842106,6.05921052631579,6.060526315789474,6.061842105263159,6.063157894736841,6.064473684210526,6.06578947368421,6.067105263157894,6.068421052631579,6.069736842105263,6.071052631578947,6.072368421052632,6.073684210526316,6.075,6.075,6.076315789473684,6.0776315789473685,6.078947368421053,6.080263157894737,6.081578947368421,6.082894736842106,6.08421052631579,6.085526315789474,6.086842105263158,6.088157894736842,6.0894736842105255,6.09078947368421,6.092105263157895,6.093421052631578,6.094736842105263,6.096052631578948,6.097368421052631,6.098684210526316,6.1
cold_side---enthalpy (kJ / kg),418.6322840389615,417.7678265599383,416.8678993932172,415.9310452422085,414.9557467700081,413.9404241129842,412.88343229049354,411.7830585062931,410.6375193370889,409.4449578033997,408.2034403177863,406.91095350519066,405.56540089000293,404.16459944415897,402.7062759903781,401.18806345437247,399.60749695962096,397.9620097579917,396.24892898925395,394.4654712621744,394.46545467350364,392.52915751169826,390.5098780923063,388.4040497509337,386.20795171736313,383.91770240115136,381.52925238161276,379.03837708913414,376.4406691641903,373.73153047986693,370.9061638131094,367.9595641492668,364.88650960391396,361.6815519452542,358.3390066997321,354.85294282281995,351.2171719162231,347.42523697203336,343.47040062364783,339.3456328825155
cold_side---temperature (C),99.78354962908782,99.57839386053524,99.36480912569408,99.14244815291903,98.91094928921063,98.66993589943746,98.41901573990037,98.15778030553963,97.88580414924428,97.60264417254058,97.30783888587746,97.00090763778354,96.6813498110709,96.34864398497348,96.0022470615956,95.64159335531707,95.26609364334024,94.87513417599331,94.46807564477734,94.04425210665602,94.04424816452195,93.58405625438019,93.10408899398624,92.60349223774978,92.08137464151935,91.53680602521325,90.96881566299254,90.3763904979283,89.75847327783521,89.11396060900137,88.44170092443147,87.74049236283633,87.00908055497416,86.24615631342402,85.45035322188238,84.62024512013738,83.75434348056689,82.8510946720217,81.90887710696501,80.92599826751535
cold_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_side---differ number (),3.5589621255889266,3.5590495363137986,3.5591394641209817,3.5592328482481626,3.5593300192024397,3.5594301796587793,3.5595344051657047,3.559642331605226,3.5597538338701376,3.5598690874839822,3.559988837488186,3.560112544241215,3.560241132042582,3.56037373634547,3.5605106876569783,3.560652372502357,3.5607991213887047,3.560950691570695,3.5611065191322613,3.5612682360689076,3.5612683779815604,3.561441813915671,3.561621848788124,3.5618068020543507,3.5619980685663437,3.5621956744659062,3.5623990278278965,3.562608649621131,3.562824567854686,3.563046944981202,3.5632754766353862,3.5635110012222513,3.563752598176827,3.564000723113419,3.5642546104506128,3.564515735333086,3.564782549792562,3.565055451557923,3.565334879438029,3.565619373226376
