,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
hot_side---pressure (bar),20.0,19.957894736842107,19.91578947368421,19.873684210526317,19.83157894736842,19.789473684210527,19.74736842105263,19.705263157894738,19.66315789473684,19.621052631578948,19.57894736842105,19.53684210526316,19.49473684210526,19.45263157894737,19.410526315789475,19.36842105263158,19.326315789473686,19.28421052631579,19.242105263157896,19.2,19.2,19.157894736842106,19.11578947368421,19.073684210526316,19.03157894736842,18.989473684210527,18.94736842105263,18.905263157894737,18.863157894736844,18.821052631578947,18.77894736842105,18.736842105263158,18.694736842105264,18.652631578947368,18.610526315789475,18.568421052631578,18.526315789473685,18.48421052631579,18.442105263157895,18.4
hot_side---enthalpy (kJ / kg),1768.487413319944,1764.271515178347,1759.8674990538104,1755.267289742033,1750.462537756592,1745.4446242554236,1740.2046694884018,1734.7335455697964,1729.0218945453428,1723.0581408734502,1716.8312175487629,1710.3309684374035,1703.5471449722647,1696.469474369062,1689.0877452629486,1681.3919143718283,1673.3722384557584,1665.0194365821478,1656.3248885034109,1647.2808757648186,1647.2807821782321,1637.5054579188777,1627.3520732005773,1616.8207336502887,1605.915049751501,1594.6428874038502,1583.0172250991595,1571.057159806063,1558.7891917463078,1546.2491354785373,1533.4854360673041,1520.565175244223,1508.4654048404386,1497.3434752266894,1487.1208829360276,1477.7254266483963,1469.0907012636446,1461.1556325896083,1453.8640493847397,1447.1642897565166
hot_side---temperature (C),393.9981355491399,391.9774124264668,389.8665494369685,387.6616772119173,385.35879495573556,382.953772806601,380.4423558842451,377.82017041008885,375.09370918199295,372.25322497733214,369.28742189038826,366.19146366693394,362.96047003691797,359.58954919830035,356.0738385963916,352.40855571590816,348.58906091878225,344.61093471330344,340.4700722196693,336.16279798324695,336.16275341820574,331.5072356004682,326.671688992756,321.6561638936213,316.46237958091524,311.0940817211316,305.55745054847205,299.8615798575238,294.01908880150006,288.0470319321356,281.96847832778883,275.8153716701812,270.05297473604844,264.7562162733608,259.8877136788102,255.41308537141686,251.30070987491854,247.52150424066565,244.04872025839734,240.85775702691274
hot_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot_side---differ number (),5.337586922812454,5.337586922812454,5.337586930731195,5.337586926771824,5.3375869188530825,5.3375869188530825,5.337586926771824,5.337586922812454,5.316856567902032,5.316856567902032,5.316856571861402,5.316856575820774,5.3168565599832895,5.316856571861402,5.316856571861402,5.316856571861402,5.316856571861402,5.316856567902032,5.316856575820774,5.316856575820774,5.316856571861402,5.316856571861402,5.316856567902032,5.316856571861402,5.316856567902032,5.316856563942661,5.316856571861402,5.316856571861402,5.316856571861402,5.316856571861402,5.316856571861402,5.316856571861402,5.316856571861402,5.316856575820774,5.316856571861402,5.316856567902032,5.316856575820774,5.316856571861402,5.316856575820774,5.316856567902032
cold_side---pressure (bar),16.5,16.513157894736842,16.52631578947368,16.539473684210527,16.55263157894737,16.565789473684212,16.57894736842105,16.592105263157894,16.605263157894736,16.61842105263158,16.63157894736842,16.644736842105264,16.657894736842106,16.67105263157895,16.684210526315788,16.69736842105263,16.710526315789473,16.72368421052632,16.736842105263158,16.75,16.75,16.763157894736842,16.77631578947368,16.789473684210527,16.80263157894737,16.815789473684212,16.82894736842105,16.842105263157894,16.855263157894736,16.86842105263158,16.88157894736842,16.894736842105264,16.907894736842106,16.92105263157895,16.934210526315788,16.94736842105263,16.960526315789473,16.97368421052632,16.986842105263158,17.0
cold_side---enthalpy (kJ / kg),3190.879895856914,3184.2042115851486,3177.2306509848363,3169.9464273347294,3162.338319600231,3154.3926802342526,3146.0954485535744,3137.432170963457,3128.3880295660288,3118.9446950140564,3109.0846432044655,3098.791792358021,3088.049914331645,3076.842742635453,3065.1541080344637,3052.968107445143,3040.2693128871497,3027.043028422954,3013.2756042798874,2998.954818633535,2998.9546704427344,2983.4758860371744,2967.3984599721634,2950.7225595032187,2933.4539016678546,2915.604941762838,2897.1962306437213,2878.258007497712,2858.8322342289084,2838.975621573153,2818.764880101862,2798.306230706913,2779.146790828719,2761.535717671704,2745.3487045420197,2730.471423910747,2716.798726301367,2704.2339034893585,2692.6880108510286,2682.079244113178
cold_side---temperature (C),370.99813554914056,367.9511272880952,364.7699245619656,361.44916164500125,357.9833682612109,354.36699115445924,350.59442173082186,346.6600310636795,342.55821381502597,338.2819971018995,333.8250543141562,329.18204492440987,324.34795654483537,319.3182324495757,314.08892706607776,308.65689477095566,303.0200180622893,297.17748184169363,291.1301009961654,284.88070853465763,284.88064391832347,278.17756528732696,271.2794948083749,264.2020220900723,256.9659872944774,249.5983516801399,242.13318743129116,234.61296793612297,227.09070108967262,219.6342561790981,212.33560851012294,205.32837484290508,204.04219602648107,204.0800868877174,204.11795483066197,204.15579988736562,204.1936220898092,204.23142146990403,204.2691980594917,204.3069518903447
cold_side---vapor mass fraction (-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9921144285327073,0.9829480048483434,0.9745205171783262,0.966772697768836,0.9596500324612663,0.9531023794295941,0.9470836184968546,0.9415513285781285
cold_side---differ number (),7.054367079928531,7.051250249431145,7.047717194105306,7.043710623398628,7.039164996116687,7.03400471481139,7.028142940848342,7.021479331122821,7.013898138405874,7.005262142483003,6.995412994975831,6.984167796203377,6.971313672077688,6.956602319652028,6.939743950798534,6.920399981988902,6.898174877694624,6.872606796315615,6.843157088793128,6.809199069962415,6.809198693793325,6.7683745859549855,6.721012245548776,6.666058198499558,6.602306126961494,6.528359653656094,6.442535064545571,6.342596796133079,6.2250769205012055,6.083677896874231,5.90606550442557,5.669470905249996,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
